"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2024","2,482.85","2,480.00","2,491.45","2,466.00","1.64M","0.15%"
"12/02/2024","2,479.15","2,485.00","2,490.50","2,460.55","1.01M","-0.68%"
"11/29/2024","2,496.15","2,455.10","2,507.50","2,455.10","1.80M","1.38%"
"11/28/2024","2,462.20","2,486.00","2,539.15","2,453.20","2.54M","-0.99%"
"11/27/2024","2,486.90","2,475.15","2,492.95","2,458.00","948.23K","0.31%"
"11/26/2024","2,479.20","2,486.25","2,494.95","2,460.40","982.44K","0.31%"
"11/25/2024","2,471.45","2,470.00","2,505.70","2,457.60","4.37M","1.07%"
"11/22/2024","2,445.25","2,390.95","2,452.10","2,377.85","1.70M","2.62%"
"11/21/2024","2,382.80","2,424.75","2,424.75","2,376.10","1.29M","-1.14%"
"11/19/2024","2,410.35","2,431.90","2,440.20","2,405.10","1.13M","-0.52%"
"11/18/2024","2,422.90","2,401.15","2,425.00","2,375.75","1.37M","1.41%"
"11/14/2024","2,389.20","2,460.40","2,464.70","2,383.70","2.44M","-3.07%"
"11/13/2024","2,464.95","2,462.10","2,472.80","2,450.40","1.26M","0.14%"
"11/12/2024","2,461.50","2,495.00","2,496.95","2,456.00","1.62M","-1.19%"
"11/11/2024","2,491.05","2,509.00","2,514.90","2,475.05","1.18M","-0.66%"
"11/08/2024","2,507.70","2,483.95","2,515.25","2,467.30","1.70M","1.30%"
"11/07/2024","2,475.50","2,500.70","2,509.90","2,466.10","1.32M","-1.01%"
"11/06/2024","2,500.70","2,515.20","2,522.10","2,495.00","1.22M","-0.42%"
"11/05/2024","2,511.35","2,510.01","2,520.22","2,497.06","702.05K","-0.14%"
"11/04/2024","2,514.79","2,536.90","2,536.90","2,493.57","1.10M","-0.50%"
"11/01/2024","2,527.44","2,533.86","2,535.85","2,501.39","118.53K","0.37%"
"10/31/2024","2,518.22","2,544.82","2,553.33","2,514.09","1.90M","-1.05%"
"10/30/2024","2,544.82","2,546.86","2,553.13","2,523.35","1.20M","0.29%"
"10/29/2024","2,537.55","2,575.45","2,575.45","2,525.94","1.70M","-1.09%"
"10/28/2024","2,565.58","2,533.91","2,579.33","2,510.10","852.83K","1.89%"
"10/25/2024","2,518.02","2,492.38","2,529.93","2,490.19","2.76M","0.92%"
"10/24/2024","2,495.17","2,636.50","2,636.50","2,442.87","9.22M","-5.80%"
"10/23/2024","2,648.75","2,610.60","2,682.37","2,610.60","1.43M","-0.84%"
"10/22/2024","2,671.06","2,674.45","2,699.25","2,663.15","1.27M","-0.44%"
"10/21/2024","2,682.87","2,704.23","2,727.14","2,669.82","792.35K","-0.87%"
"10/18/2024","2,706.32","2,727.79","2,729.13","2,682.77","1.14M","-0.79%"
"10/17/2024","2,727.79","2,768.43","2,770.97","2,712.65","1.37M","-1.53%"
"10/16/2024","2,770.22","2,778.09","2,786.46","2,744.67","1.17M","-0.01%"
"10/15/2024","2,770.42","2,782.02","2,788.20","2,754.28","1.08M","-0.27%"
"10/14/2024","2,778.04","2,780.53","2,793.58","2,754.03","874.01K","0.21%"
"10/11/2024","2,772.16","2,753.83","2,778.94","2,726.20","679.31K","1.03%"
"10/10/2024","2,743.77","2,759.01","2,776.34","2,722.36","2.07M","-0.51%"
"10/09/2024","2,757.97","2,812.20","2,814.64","2,749.75","1.48M","-1.77%"
"10/08/2024","2,807.62","2,832.72","2,874.55","2,787.60","1.76M","-0.52%"
"10/07/2024","2,822.16","2,833.72","2,855.08","2,813.85","1.28M","-0.54%"
"10/04/2024","2,837.45","2,879.53","2,902.44","2,805.88","2.46M","-1.54%"
"10/03/2024","2,881.88","2,897.21","2,911.51","2,849.75","1.23M","-1.04%"
"10/01/2024","2,912.15","2,950.95","2,950.95","2,879.93","1.18M","-1.17%"
"09/30/2024","2,946.57","2,952.44","2,986.01","2,930.93","1.63M","-0.27%"
"09/27/2024","2,954.49","2,974.26","3,017.98","2,941.04","2.98M","-0.66%"
"09/26/2024","2,974.26","2,939.40","2,980.98","2,929.53","1.90M","1.26%"
"09/25/2024","2,937.25","2,938.85","2,948.61","2,893.58","1.06M","-0.05%"
"09/24/2024","2,938.85","3,008.02","3,008.02","2,934.42","1.93M","-2.58%"
"09/23/2024","3,016.54","2,968.18","3,022.96","2,958.17","1.30M","1.71%"
"09/20/2024","2,965.79","2,913.20","2,977.49","2,883.92","3.64M","2.26%"
"09/19/2024","2,900.20","2,864.84","2,922.66","2,861.95","1.71M","1.25%"
"09/18/2024","2,864.44","2,862.60","2,882.07","2,850.35","464.80K","0.08%"
"09/17/2024","2,862.10","2,855.73","2,902.34","2,848.76","1.10M","0.22%"
"09/16/2024","2,855.73","2,898.46","2,898.46","2,796.27","1.49M","-2.25%"
"09/13/2024","2,921.32","2,944.68","2,944.68","2,906.93","1.90M","-0.79%"
"09/12/2024","2,944.68","2,899.46","2,951.65","2,882.72","2.45M","1.80%"
"09/11/2024","2,892.63","2,900.05","2,938.30","2,886.61","1.91M","0.19%"
"09/10/2024","2,887.10","2,922.36","2,925.95","2,876.05","1.54M","-0.79%"
"09/09/2024","2,910.21","2,841.78","2,926.55","2,831.92","3.34M","2.92%"
"09/06/2024","2,827.69","2,816.88","2,855.08","2,816.88","1.67M","0.02%"
"09/05/2024","2,827.19","2,828.79","2,843.68","2,812.45","1.95M","-0.10%"
"09/04/2024","2,829.98","2,768.98","2,832.57","2,760.66","1.64M","1.68%"
"09/03/2024","2,783.22","2,768.98","2,816.73","2,763.99","2.02M","0.19%"
"09/02/2024","2,777.99","2,782.92","2,797.76","2,767.98","957.95K","0.40%"
"08/30/2024","2,766.98","2,784.61","2,805.13","2,749.15","4.03M","-0.26%"
"08/29/2024","2,774.20","2,758.96","2,798.86","2,734.11","2.13M","0.76%"
"08/28/2024","2,753.39","2,749.05","2,770.72","2,734.86","1.72M","-0.09%"
"08/27/2024","2,755.93","2,797.86","2,812.90","2,748.61","1.36M","-1.92%"
"08/26/2024","2,809.96","2,804.43","2,823.71","2,792.48","1.15M","0.20%"
"08/23/2024","2,804.43","2,788.10","2,809.81","2,760.36","2.11M","0.82%"
"08/22/2024","2,781.72","2,791.83","2,798.86","2,771.07","1.55M","0.06%"
"08/21/2024","2,780.13","2,738.59","2,784.01","2,732.07","1.42M","1.46%"
"08/20/2024","2,740.14","2,731.67","2,745.32","2,724.20","1.10M","0.31%"
"08/19/2024","2,731.67","2,739.14","2,748.80","2,726.20","1.13M","-0.21%"
"08/16/2024","2,737.35","2,727.04","2,742.68","2,699.95","1.73M","0.96%"
"08/14/2024","2,711.25","2,730.13","2,731.67","2,695.87","947.00K","-0.71%"
"08/13/2024","2,730.53","2,731.13","2,746.71","2,719.27","1.05M","-0.27%"
"08/12/2024","2,737.80","2,727.14","2,752.44","2,711.60","1.30M","0.05%"
"08/09/2024","2,736.30","2,745.07","2,747.06","2,707.82","1.28M","0.51%"
"08/08/2024","2,722.36","2,743.08","2,748.31","2,709.61","1.46M","-0.40%"
"08/07/2024","2,733.17","2,770.67","2,770.82","2,724.65","1.71M","-0.22%"
"08/06/2024","2,739.14","2,709.31","2,760.76","2,697.91","2.30M","1.26%"
"08/05/2024","2,705.13","2,665.34","2,731.13","2,655.63","3.12M","0.87%"
"08/02/2024","2,681.87","2,701.24","2,748.56","2,670.52","1.74M","-0.85%"
"08/01/2024","2,704.78","2,703.24","2,714.14","2,684.51","1.89M","0.37%"
"07/31/2024","2,694.92","2,694.27","2,698.90","2,664.44","1.75M","0.53%"
"07/30/2024","2,680.73","2,704.83","2,743.43","2,674.75","1.56M","-0.74%"
"07/29/2024","2,700.85","2,700.45","2,709.21","2,682.12","957.01K","0.02%"
"07/26/2024","2,700.30","2,713.20","2,716.19","2,676.59","2.14M","0.14%"
"07/25/2024","2,696.46","2,706.27","2,714.04","2,659.41","2.17M","-0.36%"
"07/24/2024","2,706.27","2,737.10","2,746.51","2,664.49","3.61M","-1.78%"
"07/23/2024","2,755.38","2,735.11","2,800.15","2,721.17","3.91M","1.14%"
"07/22/2024","2,724.45","2,694.97","2,739.04","2,694.92","1.91M","0.30%"
"07/19/2024","2,716.19","2,728.14","2,732.12","2,705.18","1.67M","-0.42%"
"07/18/2024","2,727.54","2,689.29","2,740.29","2,644.47","5.57M","1.86%"
"07/16/2024","2,677.79","2,615.53","2,714.19","2,614.14","3.30M","2.60%"
"07/15/2024","2,609.91","2,617.58","2,618.82","2,603.28","920.10K","-0.07%"
"07/12/2024","2,611.85","2,590.68","2,629.03","2,590.68","1.91M","0.51%"
"07/11/2024","2,598.50","2,606.62","2,606.67","2,579.78","1.43M","-0.06%"
"07/10/2024","2,600.10","2,570.76","2,615.58","2,562.79","1.76M","0.78%"
"07/09/2024","2,579.88","2,576.89","2,603.63","2,557.81","1.48M","0.12%"
"07/08/2024","2,576.89","2,549.85","2,584.71","2,526.19","2.82M","1.58%"
"07/05/2024","2,536.90","2,486.05","2,543.87","2,486.05","1.75M","2.05%"
"07/04/2024","2,486.05","2,505.07","2,526.79","2,483.01","1.98M","-0.57%"
"07/03/2024","2,500.39","2,476.79","2,509.86","2,464.49","1.41M","1.01%"
"07/02/2024","2,475.29","2,505.03","2,505.03","2,469.52","1.31M","-0.80%"
"07/01/2024","2,495.17","2,451.29","2,512.99","2,440.38","3.31M","1.30%"
"06/28/2024","2,463.24","2,453.23","2,480.62","2,453.08","2.13M","0.44%"
"06/27/2024","2,452.39","2,440.23","2,473.35","2,426.34","3.40M","0.68%"
"06/26/2024","2,435.90","2,427.33","2,457.22","2,422.75","1.74M","0.55%"
"06/25/2024","2,422.55","2,429.68","2,437.00","2,418.27","833.79K","-0.41%"
"06/24/2024","2,432.51","2,425.34","2,458.06","2,417.42","1.95M","0.04%"
"06/21/2024","2,431.62","2,465.18","2,468.17","2,416.93","3.65M","-1.65%"
"06/20/2024","2,472.36","2,447.26","2,480.13","2,436.95","2.16M","1.03%"
"06/19/2024","2,447.26","2,485.10","2,485.10","2,441.78","986.98K","-1.18%"
"06/18/2024","2,476.39","2,470.06","2,488.09","2,463.34","1.82M","0.26%"
"06/14/2024","2,469.92","2,463.19","2,500.44","2,460.60","1.73M","-0.31%"
"06/13/2024","2,477.53","2,478.08","2,495.86","2,436.75","3.12M","-1.63%"
"06/12/2024","2,518.67","2,557.81","2,557.81","2,507.02","1.75M","-1.08%"
"06/11/2024","2,546.21","2,555.82","2,566.48","2,541.18","1.40M","-0.35%"
"06/10/2024","2,555.18","2,568.77","2,583.36","2,535.90","1.45M","-0.48%"
"06/07/2024","2,567.58","2,545.17","2,586.20","2,514.99","3.97M","1.11%"
"06/06/2024","2,539.49","2,589.69","2,589.69","2,508.01","4.10M","-2.04%"
"06/05/2024","2,592.43","2,523.50","2,713.15","2,514.99","11.06M","4.26%"
"06/04/2024","2,486.40","2,364.58","2,500.09","2,332.81","7.83M","5.96%"
"06/03/2024","2,346.56","2,371.56","2,377.98","2,335.00","1.21M","1.15%"
"05/31/2024","2,319.81","2,343.67","2,368.02","2,308.41","5.53M","-0.95%"
"05/30/2024","2,342.07","2,358.61","2,363.04","2,324.79","1.84M","-0.93%"
"05/29/2024","2,363.99","2,371.76","2,385.50","2,360.00","1.59M","-0.94%"
"05/28/2024","2,386.45","2,380.52","2,399.45","2,369.12","1.63M","0.48%"
"05/27/2024","2,375.04","2,359.65","2,390.43","2,353.13","1.12M","0.65%"
"05/24/2024","2,359.65","2,369.07","2,373.80","2,355.32","974.10K","-0.56%"
"05/23/2024","2,373.05","2,357.51","2,377.33","2,345.66","1.61M","0.66%"
"05/22/2024","2,357.51","2,301.83","2,364.58","2,301.54","1.91M","2.43%"
"05/21/2024","2,301.54","2,297.85","2,315.58","2,292.62","1.66M","-1.10%"
"05/18/2024","2,327.15","2,325.00","2,332.90","2,321.10","73.81K","0.69%"
"05/17/2024","2,311.15","2,342.57","2,342.57","2,305.92","1.26M","-0.97%"
"05/16/2024","2,333.86","2,327.73","2,338.79","2,292.22","1.88M","0.85%"
"05/15/2024","2,314.09","2,340.23","2,346.46","2,308.46","812.28K","-1.12%"
"05/14/2024","2,340.28","2,351.24","2,362.89","2,337.44","689.43K","-0.47%"
"05/13/2024","2,351.29","2,364.58","2,372.20","2,338.59","1.17M","-0.08%"
"05/10/2024","2,353.18","2,311.79","2,361.60","2,311.79","2.61M","1.59%"
"05/09/2024","2,316.43","2,331.32","2,352.73","2,310.25","1.56M","-0.66%"
"05/08/2024","2,331.76","2,357.01","2,362.84","2,315.78","1.81M","-1.61%"
"05/07/2024","2,369.96","2,257.01","2,380.12","2,250.04","8.28M","5.46%"
"05/06/2024","2,247.25","2,216.18","2,252.53","2,203.23","1.62M","1.77%"
"05/03/2024","2,208.26","2,223.15","2,226.78","2,195.26","2.60M","-0.42%"
"05/02/2024","2,217.47","2,196.30","2,234.30","2,196.30","2.14M","-0.19%"
"04/30/2024","2,221.60","2,223.20","2,231.36","2,216.18","2.12M","0.20%"
"04/29/2024","2,217.27","2,225.14","2,225.14","2,211.20","1.40M","0.16%"
"04/26/2024","2,213.83","2,236.10","2,246.06","2,209.80","2.31M","-0.37%"
"04/25/2024","2,222.00","2,229.17","2,230.97","2,206.31","4.95M","-1.30%"
"04/24/2024","2,251.29","2,257.06","2,259.35","2,236.74","1.40M","-0.11%"
"04/23/2024","2,253.78","2,244.06","2,264.48","2,239.78","1.99M","0.95%"
"04/22/2024","2,232.61","2,241.08","2,244.61","2,220.21","1.80M","0.44%"
"04/19/2024","2,222.75","2,211.20","2,234.85","2,187.29","2.34M","0.76%"
"04/18/2024","2,206.02","2,206.26","2,228.82","2,200.29","3.39M","-0.27%"
"04/16/2024","2,211.99","2,174.34","2,222.40","2,163.44","2.82M","1.22%"
"04/15/2024","2,185.35","2,218.86","2,218.92","2,181.31","4.91M","-1.71%"
"04/12/2024","2,223.45","2,251.93","2,255.87","2,219.76","3.39M","-1.26%"
"04/10/2024","2,251.93","2,267.87","2,267.87","2,248.75","2.31M","-0.14%"
"04/09/2024","2,255.17","2,261.99","2,265.58","2,246.80","1.19M","-0.21%"
"04/08/2024","2,259.95","2,267.97","2,279.87","2,258.21","1.13M","0.09%"
"04/05/2024","2,257.96","2,255.97","2,271.46","2,249.14","1.15M","0.09%"
"04/04/2024","2,255.97","2,261.00","2,272.95","2,240.33","1.89M","-0.01%"
"04/03/2024","2,256.22","2,272.80","2,272.80","2,252.08","1.18M","-0.94%"
"04/02/2024","2,277.63","2,288.89","2,288.89","2,268.02","1.22M","0.04%"
"04/01/2024","2,276.83","2,261.00","2,285.90","2,253.03","1.43M","0.95%"
"03/28/2024","2,255.37","2,236.10","2,278.83","2,231.22","3.19M","1.10%"
"03/27/2024","2,230.82","2,241.08","2,254.02","2,227.13","2.17M","-0.01%"
"03/26/2024","2,231.12","2,223.25","2,250.19","2,223.15","3.03M","-0.73%"
"03/22/2024","2,247.60","2,230.17","2,257.01","2,223.20","3.51M","0.63%"
"03/21/2024","2,233.46","2,225.14","2,250.19","2,225.14","3.50M","0.02%"
"03/20/2024","2,233.06","2,241.08","2,256.47","2,231.12","3.00M","-1.10%"
"03/19/2024","2,257.96","2,274.20","2,294.76","2,237.94","4.22M","-1.43%"
"03/18/2024","2,290.83","2,311.60","2,315.78","2,287.89","2.49M","-1.19%"
"03/15/2024","2,318.47","2,320.81","2,327.68","2,306.72","2.75M","-0.30%"
"03/14/2024","2,325.34","2,295.71","2,332.41","2,292.72","2.29M","0.95%"
"03/13/2024","2,303.43","2,365.58","2,365.58","2,294.71","2.32M","-2.76%"
"03/12/2024","2,368.72","2,370.56","2,375.54","2,351.44","1.01M","-0.49%"
"03/11/2024","2,380.37","2,399.45","2,403.43","2,374.10","2.04M","-1.23%"
"03/07/2024","2,409.95","2,395.41","2,416.38","2,393.47","1.82M","0.78%"
"03/06/2024","2,391.28","2,394.47","2,399.30","2,365.88","1.35M","0.04%"
"03/05/2024","2,390.33","2,395.46","2,410.40","2,381.62","1.59M","-0.91%"
"03/04/2024","2,412.39","2,406.62","2,418.27","2,394.86","1.50M","-0.16%"
"03/02/2024","2,416.20","2,413.20","2,421.30","2,410.80","42.91K","0.67%"
"03/01/2024","2,400.14","2,407.36","2,429.13","2,394.47","2.33M","-0.11%"
"02/29/2024","2,402.73","2,415.38","2,419.17","2,387.74","2.85M","-0.38%"
"02/28/2024","2,411.95","2,401.54","2,415.38","2,391.48","629.15K","0.68%"
"02/27/2024","2,395.76","2,394.52","2,399.40","2,379.68","1.12M","0.04%"
"02/26/2024","2,394.72","2,381.62","2,397.01","2,370.56","831.60K","0.42%"
"02/23/2024","2,384.60","2,379.08","2,395.96","2,374.50","1.21M","0.25%"
"02/22/2024","2,378.63","2,410.70","2,410.70","2,356.37","2.26M","-0.79%"
"02/21/2024","2,397.55","2,394.56","2,413.19","2,384.60","1.13M","0.12%"
"02/20/2024","2,394.56","2,360.70","2,398.90","2,358.81","1.03M","0.71%"
"02/19/2024","2,377.68","2,380.02","2,385.45","2,364.39","576.68K","0.50%"
"02/16/2024","2,365.83","2,360.55","2,372.55","2,348.25","2.36M","1.04%"
"02/15/2024","2,341.53","2,358.96","2,375.24","2,337.44","2.55M","-1.55%"
"02/14/2024","2,378.48","2,375.54","2,384.50","2,360.60","1.40M","-0.25%"
"02/13/2024","2,384.50","2,380.52","2,391.43","2,370.66","957.87K","0.35%"
"02/12/2024","2,376.19","2,414.49","2,420.21","2,372.55","1.29M","-1.59%"
"02/09/2024","2,414.54","2,407.46","2,418.82","2,396.56","886.47K","0.29%"
"02/08/2024","2,407.46","2,432.12","2,432.12","2,389.49","1.76M","-0.35%"
"02/07/2024","2,415.83","2,430.22","2,430.22","2,401.99","1.15M","-0.04%"
"02/06/2024","2,416.73","2,415.33","2,431.67","2,408.46","1.56M","0.28%"
"02/05/2024","2,409.90","2,454.23","2,454.98","2,403.18","1.32M","-1.35%"
"02/02/2024","2,442.87","2,467.18","2,477.04","2,432.31","1.96M","-0.85%"
"02/01/2024","2,463.79","2,465.28","2,501.59","2,458.56","1.73M","-0.32%"
"01/31/2024","2,471.71","2,440.28","2,476.04","2,432.07","1.45M","0.93%"
"01/30/2024","2,448.90","2,444.27","2,484.66","2,437.59","1.79M","0.58%"
"01/29/2024","2,434.71","2,400.44","2,439.29","2,400.44","1.59M","0.66%"
"01/25/2024","2,418.67","2,445.06","2,458.21","2,410.60","2.36M","-0.55%"
"01/24/2024","2,431.97","2,378.53","2,436.20","2,357.76","1.55M","2.78%"
"01/23/2024","2,366.13","2,441.28","2,470.66","2,356.07","4.37M","-4.16%"
"01/20/2024","2,468.90","2,519.95","2,523.00","2,466.10","2.47M","-3.38%"
"01/19/2024","2,555.23","2,554.83","2,563.74","2,521.96","1.32M","0.68%"
"01/18/2024","2,537.90","2,559.81","2,559.81","2,527.49","1.27M","-0.58%"
"01/17/2024","2,552.74","2,538.89","2,561.15","2,529.68","3.05M","-0.24%"
"01/16/2024","2,558.91","2,563.00","2,574.35","2,546.21","1.60M","-0.16%"
"01/15/2024","2,563.00","2,535.90","2,568.52","2,520.96","1.39M","1.15%"
"01/12/2024","2,533.91","2,523.45","2,544.87","2,501.89","2.98M","0.31%"
"01/11/2024","2,526.14","2,569.77","2,578.73","2,521.81","2.40M","-1.60%"
"01/10/2024","2,567.18","2,569.77","2,584.01","2,554.83","881.28K","-0.09%"
"01/09/2024","2,569.52","2,572.31","2,578.73","2,561.35","1.02M","0.06%"
"01/08/2024","2,568.02","2,614.54","2,615.58","2,556.32","1.19M","-1.60%"
"01/05/2024","2,609.66","2,584.71","2,619.47","2,584.71","1.15M","1.06%"
"01/04/2024","2,582.27","2,596.21","2,612.60","2,577.79","1.38M","-0.54%"
"01/03/2024","2,596.21","2,588.69","2,618.18","2,585.26","1.01M","-0.28%"
"01/02/2024","2,603.43","2,637.50","2,643.42","2,596.66","1.31M","-1.54%"
"01/01/2024","2,644.22","2,653.28","2,658.81","2,627.54","526.35K","-0.35%"
"12/29/2023","2,653.39","2,623.35","2,656.52","2,610.85","1.31M","1.14%"
"12/28/2023","2,623.35","2,603.48","2,629.53","2,596.51","1.64M","0.98%"
"12/27/2023","2,597.96","2,575.74","2,601.64","2,570.66","1.07M","0.91%"
"12/26/2023","2,574.50","2,565.39","2,581.37","2,556.87","893.78K","0.36%"
"12/22/2023","2,565.39","2,549.05","2,569.52","2,536.70","1.17M","0.88%"
"12/21/2023","2,543.07","2,532.17","2,569.77","2,525.94","1.95M","-0.17%"
"12/20/2023","2,547.36","2,562.75","2,562.75","2,536.90","1.47M","-0.12%"
"12/19/2023","2,550.54","2,525.00","2,556.77","2,524.95","1.66M","0.99%"
"12/18/2023","2,525.44","2,510.16","2,534.41","2,505.03","1.97M","0.50%"
"12/15/2023","2,512.89","2,510.01","2,521.96","2,497.06","2.54M","0.26%"
"12/14/2023","2,506.37","2,511.35","2,514.79","2,491.28","2.17M","0.18%"
"12/13/2023","2,501.94","2,497.90","2,506.72","2,488.14","1.51M","0.37%"
"12/12/2023","2,492.82","2,490.08","2,508.01","2,487.10","1.68M","-0.04%"
"12/11/2023","2,493.72","2,512.30","2,519.92","2,489.09","2.01M","-0.74%"
"12/08/2023","2,512.30","2,509.01","2,523.90","2,498.35","1.61M","0.16%"
"12/07/2023","2,508.26","2,540.98","2,549.65","2,488.69","3.93M","-1.92%"
"12/06/2023","2,557.47","2,559.81","2,573.45","2,552.83","1.57M","0.17%"
"12/05/2023","2,553.08","2,626.54","2,626.54","2,546.16","3.11M","-1.50%"
"12/04/2023","2,591.98","2,566.78","2,598.05","2,564.79","2.19M","1.51%"
"12/01/2023","2,553.48","2,537.40","2,571.71","2,531.92","1.35M","0.71%"
"11/30/2023","2,535.45","2,506.17","2,544.37","2,506.17","3.10M","0.81%"
"11/29/2023","2,515.04","2,502.04","2,518.62","2,498.15","1.27M","0.58%"
"11/28/2023","2,500.59","2,521.71","2,521.71","2,490.08","1.88M","-0.18%"
"11/24/2023","2,505.23","2,505.13","2,509.81","2,497.50","735.14K","-0.19%"
"11/23/2023","2,509.91","2,496.26","2,517.73","2,496.26","1.02M","-0.08%"
"11/22/2023","2,511.90","2,497.80","2,514.24","2,494.07","816.61K","0.66%"
"11/21/2023","2,495.31","2,495.06","2,507.02","2,488.09","1.09M","-0.05%"
"11/20/2023","2,496.51","2,524.40","2,524.45","2,490.08","944.23K","-0.88%"
"11/17/2023","2,518.77","2,455.22","2,523.45","2,455.22","1.76M","1.51%"
"11/16/2023","2,481.32","2,470.36","2,495.86","2,465.53","1.42M","0.19%"
"11/15/2023","2,476.54","2,491.98","2,493.12","2,466.18","1.46M","0.33%"
"11/13/2023","2,468.32","2,467.38","2,477.34","2,461.20","760.81K","-0.93%"
"11/12/2023","2,491.55","2,494.05","2,494.05","2,486.75","82.47K","0.60%"
"11/10/2023","2,476.69","2,467.18","2,478.73","2,455.57","771.06K","0.40%"
"11/09/2023","2,466.88","2,510.05","2,512.00","2,463.24","1.82M","-1.69%"
"11/08/2023","2,509.36","2,488.09","2,514.99","2,487.79","745.02K","0.92%"
"11/07/2023","2,486.55","2,486.10","2,495.26","2,475.39","1.47M","-0.04%"
"11/06/2023","2,487.50","2,505.03","2,507.76","2,481.22","1.34M","-0.47%"
"11/03/2023","2,499.30","2,487.10","2,502.53","2,475.94","1.13M","0.90%"
"11/02/2023","2,476.94","2,465.18","2,486.10","2,453.53","1.60M","0.59%"
"11/01/2023","2,462.45","2,475.14","2,484.06","2,457.02","1.27M","-0.47%"
"10/31/2023","2,474.15","2,460.40","2,482.12","2,458.01","920.41K","0.21%"
"10/30/2023","2,469.07","2,461.20","2,482.12","2,452.63","875.14K","-0.13%"
"10/27/2023","2,472.21","2,457.51","2,485.10","2,454.08","1.78M","0.23%"
"10/26/2023","2,466.58","2,451.24","2,480.13","2,445.91","2.65M","-0.04%"
"10/25/2023","2,467.48","2,465.23","2,480.13","2,455.22","1.44M","-0.25%"
"10/23/2023","2,473.65","2,484.11","2,500.00","2,470.51","922.71K","-0.47%"
"10/20/2023","2,485.25","2,510.01","2,533.46","2,475.19","3.61M","-2.08%"
"10/19/2023","2,537.99","2,514.99","2,544.27","2,514.99","1.27M","-0.01%"
"10/18/2023","2,538.14","2,559.86","2,561.05","2,529.48","1.08M","-0.31%"
"10/17/2023","2,546.01","2,548.15","2,559.81","2,536.35","1.25M","-0.08%"
"10/16/2023","2,548.15","2,549.85","2,571.76","2,542.48","954.90K","-0.43%"
"10/13/2023","2,559.26","2,542.93","2,566.48","2,532.62","1.53M","0.49%"
"10/12/2023","2,546.86","2,544.87","2,557.37","2,529.13","1.63M","0.02%"
"10/11/2023","2,546.26","2,508.36","2,553.78","2,506.27","1.70M","1.60%"
"10/10/2023","2,506.22","2,502.24","2,510.85","2,493.42","1.09M","0.20%"
"10/09/2023","2,501.34","2,475.14","2,506.52","2,471.16","1.47M","0.48%"
"10/06/2023","2,489.49","2,509.96","2,510.01","2,484.11","1.08M","-0.80%"
"10/05/2023","2,509.56","2,508.01","2,514.79","2,485.45","1.91M","0.47%"
"10/04/2023","2,497.90","2,457.27","2,501.09","2,455.37","1.59M","1.58%"
"10/03/2023","2,459.11","2,480.13","2,489.09","2,452.04","1.59M","0.13%"
"09/29/2023","2,455.82","2,455.77","2,462.99","2,440.78","1.25M","0.21%"
"09/28/2023","2,450.59","2,490.08","2,491.08","2,443.47","1.61M","-1.65%"
"09/27/2023","2,491.83","2,466.18","2,494.87","2,459.21","1.09M","0.92%"
"09/26/2023","2,469.12","2,464.19","2,479.13","2,451.49","1.26M","0.13%"
"09/25/2023","2,466.03","2,472.60","2,489.79","2,450.24","1.12M","-0.27%"
"09/22/2023","2,472.60","2,458.21","2,480.13","2,448.25","1.18M","0.37%"
"09/21/2023","2,463.54","2,456.22","2,473.15","2,433.21","2.22M","0.26%"
"09/20/2023","2,457.07","2,439.94","2,470.16","2,435.30","1.80M","-0.88%"
"09/18/2023","2,478.78","2,461.55","2,483.06","2,452.24","1.50M","0.77%"
"09/15/2023","2,459.91","2,464.99","2,480.13","2,456.22","3.75M","-1.24%"
"09/14/2023","2,490.88","2,501.04","2,504.03","2,483.21","2.08M","-0.23%"
"09/13/2023","2,496.61","2,484.11","2,499.05","2,482.12","1.23M","0.31%"
"09/12/2023","2,488.94","2,538.89","2,538.89","2,478.13","3.95M","-1.47%"
"09/11/2023","2,526.19","2,503.83","2,528.83","2,499.10","1.12M","0.89%"
"09/08/2023","2,503.83","2,494.07","2,511.05","2,491.63","1.02M","0.25%"
"09/07/2023","2,497.50","2,500.04","2,511.85","2,490.08","1.89M","-0.64%"
"09/06/2023","2,513.49","2,503.48","2,516.08","2,497.50","1.09M","0.66%"
"09/05/2023","2,497.11","2,500.04","2,513.44","2,492.18","844.09K","0.23%"
"09/04/2023","2,491.48","2,504.03","2,504.03","2,482.12","1.14M","-0.14%"
"09/01/2023","2,494.87","2,495.11","2,504.53","2,490.08","813.41K","-0.01%"
"08/31/2023","2,495.11","2,522.01","2,529.73","2,481.22","3.24M","-1.06%"
"08/30/2023","2,521.91","2,516.13","2,525.94","2,510.01","1.23M","0.23%"
"08/29/2023","2,516.13","2,548.75","2,548.75","2,512.10","958.56K","-1.16%"
"08/28/2023","2,545.56","2,554.83","2,557.81","2,528.93","619.84K","-0.31%"
"08/25/2023","2,553.38","2,556.82","2,570.47","2,541.38","802.96K","-0.69%"
"08/24/2023","2,571.01","2,574.75","2,581.47","2,556.77","1.14M","0.28%"
"08/23/2023","2,563.84","2,564.79","2,573.25","2,552.34","1.14M","0.32%"
"08/22/2023","2,555.62","2,563.39","2,564.79","2,542.88","960.03K","0.12%"
"08/21/2023","2,552.59","2,544.62","2,564.69","2,528.98","977.00K","0.31%"
"08/18/2023","2,544.62","2,522.06","2,557.57","2,522.06","1.97M","0.45%"
